filename,split,Tree,Shrub,Grass,Crop,Built-up,Barren,Water,hybrid_gemma3-4b,hybrid_qwen3-vl-8b,text_qwen3-4b,vision_gemma3-4b,vision_qwen3-vl-8b
N36E028_013_004.png,test,22,5,7,0,3,0,63,"The image depicts a coastal area dominated by a large body of water (63%), with a significant amount of built-up land (3%) clustered around the shoreline and extending into the adjacent hills. The remaining land is characterized by a mix of trees (22%), shrubs (5%), and grass (7%), suggesting a transition zone between the urban area and the surrounding natural vegetation.","The scene is dominated by a large body of water (63%) occupying the central area, with built-up areas (3%) clustered along the coastlines, and surrounding vegetation (Tree 22%, Shrub 5%, Grass 7%) covering the land in a patchy, low-density pattern.","The scene is predominantly water, covering 63% of the area, indicating a wetland, lake, or coastal environment with minimal terrestrial land use.","Dense urban development and coastal settlements fringe a large, deep bay, with mountainous terrain bordering the coastline. A harbor and smaller port facilities are visible along the shoreline.","A coastal urban area with dense development along the shoreline of a large, dark body of water, featuring a prominent pier or dock extending into the water and surrounded by rugged, sparsely vegetated terrain."
N40E030_003_019.png,test,25,0,16,57,1,1,0,"The image depicts a landscape dominated by cultivated crops (57%), interspersed with areas of trees (25%) and grass (16%), while a small built-up area and barren land represent only a minor portion of the scene. A network of roads and agricultural fields suggests an area primarily utilized for farming.","The scene is dominated by extensive crop fields (57%), interspersed with patches of tree cover (25%) and grass (16%), forming a patchwork rural landscape with minimal built-up areas (1%) and barren land (1%).","The scene is predominantly agricultural, with crop cover accounting for 57% of the area, indicating a large-scale farming landscape. Smaller portions are occupied by trees and grass, with minimal built-up and barren land.","The landscape is dominated by agricultural fields, interspersed with patches of woodland and a small settlement. A linear feature, likely a road or river, cuts through the area, connecting different sections of farmland.","A patchwork of agricultural fields in varying shades of green and brown dominates the landscape, interspersed with a small cluster of buildings and a winding road, suggesting rural land use in a temperate region."
N40E042_038_000.png,test,2,0,86,11,0,1,0,"The image depicts a landscape dominated by extensive grasslands (86%), interspersed with cultivated crops (11%) and a small area of barren land (1%). A significant patch of trees (2%) is visible along a ridgeline, suggesting a transition zone within a generally arid or semi-arid environment.","The scene is dominated by vast expanses of grassland (86%), interspersed with smaller patches of crop fields (11%) and sparse tree cover (2%), with minimal barren areas (1%) scattered throughout, suggesting a predominantly pastoral or agricultural landscape with low-density vegetation.","The scene is predominantly grassland, with over 80% coverage of grass, indicating a large open field or pasture area. Crop coverage is minor, suggesting limited agricultural activity in this region.","The landscape exhibits arid terrain with scattered patches of vegetation, primarily concentrated in a darker green area along a ridgeline. Extensive brown and tan expanses suggest dry grasslands or shrubland, interspersed with linear features likely representing drainage channels.","This remote sensing image depicts a rugged, mountainous terrain with patchwork agricultural fields and scattered settlements nestled in valleys, indicating a landscape shaped by both natural topography and human land use."
N40E033_025_036.png,test,1,0,39,45,3,12,0,"The image depicts a valley landscape dominated by cultivated crops (45%) and grassland (39%), with a small built-up area (3%) clustered around a road. Scattered barren land (12%) and a limited amount of trees (1%) are present throughout the surrounding hills and slopes.","The scene depicts a predominantly agricultural landscape with extensive crop fields (45%) interspersed with grasslands (39%), nestled within a rugged, hilly terrain. Small built-up areas (3%) and barren land (12%) are scattered across the slopes and valleys, indicating a mix of rural settlement and natural or degraded land.","The scene is predominantly agricultural, with crops covering 45% of the area, followed by grass (39%). Built-up and barren areas are minor components, indicating a rural or farmland-dominated landscape with limited urban development.","A small settlement is situated along a winding road within a rugged, arid mountainous landscape characterized by brown, rocky terrain and steep slopes. A prominent cliff face forms the backdrop of the valley, suggesting a canyon or gorge environment.","A small settlement nestled in a valley surrounded by rugged, arid hills, with a winding road and a prominent tower-like structure near the village."
N39E028_043_007.png,test,70,1,29,0,0,0,0,"The image depicts a landscape dominated by dense tree cover (70%), interspersed with patches of grass (29%) and a small amount of shrub (1%). A network of roads and trails cuts through the forested area, suggesting a region with significant transportation infrastructure.","The scene is dominated by dense tree cover (70%), forming a continuous, dark green canopy that blankets most of the landscape, interspersed with patches of lighter-toned grass (29%) and sparse shrubbery (1%), suggesting a forested or woodland area with some open or transitional zones.","The scene is dominated by trees, indicating a forested or wooded land use. Grass covers a significant but secondary portion, suggesting a mix of woodland and open grassy areas.",The landscape is dominated by dense forest interspersed with agricultural areas and a network of roads traversing hilly terrain. Patches of lighter vegetation suggest areas of disturbed land or open pasture.,"A mixed landscape of dense forest interspersed with cleared agricultural fields and linear roads, with a prominent river winding through the terrain and a small settlement visible near the center."
N39E028_027_008.png,test,39,1,42,18,0,0,0,"The image depicts a hilly landscape dominated by extensive areas of grass (42%) and scattered tree cover (39%), interspersed with cultivated crops (18%). A network of linear features, likely drainage channels or roads, cuts through the terrain.","The scene shows a patchwork of agricultural fields and natural vegetation, with grass dominating the landscape (42%) and crops covering 18% of the area, interspersed with tree cover (39%) and sparse shrubland (1%). The spatial layout reveals a mix of cultivated land and forested areas, suggesting a rural or semi-rural environment where agriculture and natural vegetation coexist.","The scene is primarily dominated by grassland (42%), with significant coverage of trees (39%), indicating a mix of natural vegetation and open grassy areas. Crop land (18%) suggests some agricultural activity, but the overall land use is characterized by extensive grass cover and forested patches.","The landscape exhibits a patchwork of cultivated fields and forested areas across rolling, hilly terrain. A small settlement is visible within the cultivated land, suggesting agricultural activity and human habitation.","The image displays a patchwork of agricultural fields interspersed with dense forested areas, with a winding river cutting through the landscape and a small settlement visible near the upper edge."
N37E030_035_004.png,test,0,0,95,2,0,3,0,"The image depicts a landscape dominated by extensive grassland (95%), with a small area of cultivated crops (2%) and minimal barren land (3%). The terrain appears uneven and textured, exhibiting a predominantly brown color palette.","The scene is dominated by grassland, covering 95% of the area with a mottled, textured appearance suggesting natural vegetation, while small, scattered patches of crop and barren land are visible, indicating minor human or natural disturbance.","The scene is predominantly covered by grass, indicating a large area of natural or managed pastureland. Minor portions are occupied by crops and barren land.","The image depicts a rugged, rocky terrain with a predominantly brown and reddish-brown color palette, likely representing barren or sparsely vegetated land. A small, bright area suggests a possible exposed rock outcrop or a reflective surface within the landscape.","The image depicts a rugged, rocky terrain with exposed bedrock and sparse vegetation, indicative of a mountainous or high-elevation region with minimal human development."
N39E028_024_013.png,test,29,5,54,11,1,0,0,"The image depicts a landscape dominated by extensive grassland (54%), interspersed with areas of tree cover (29%) and scattered shrubbery (5%). A small area of cultivated crops (11%) and minimal built-up development (1%) are present alongside a network of roads and waterways.","The scene depicts a predominantly grassland-dominated landscape (54%) interspersed with extensive tree cover (29%), forming a patchwork of natural vegetation, while smaller areas of crop fields (11%) and sparse built-up zones (1%) indicate localized human activity, likely along roads or settlements.","The scene is predominantly grassland, covering 54% of the area, with significant coverage of trees (29%) and minor contributions from crops and shrubs. Built-up areas are minimal.",Dense forest covers a hilly terrain interspersed with agricultural fields and a network of roads. Small settlements are visible within the cultivated areas.,"A patchwork of agricultural fields and forested areas covers rolling terrain, with a winding road and scattered settlements visible near a river valley."
N36E034_002_006.png,test,55,0,44,1,0,0,0,"The image depicts a landscape dominated by dense forest (55%) interspersed with extensive grasslands (44%), with a small area of cultivated crops (1%). A network of linear features, likely riverbeds or drainage channels, cuts through the terrain, suggesting a hilly or mountainous region.","The scene is dominated by dense tree cover (55%) interspersed with extensive grasslands (44%), with only minor patches of crop land (1%) scattered throughout, suggesting a predominantly natural, forested landscape with limited agricultural activity.","The scene is predominantly forested, with trees covering 55% of the area, indicating a forested landscape. Grasslands make up a significant secondary component at 44%, while crops are minimal at 1%.","Dense forest covers a mountainous region interspersed with agricultural fields and scattered urban areas. A prominent river valley cuts through the landscape, highlighting the terrain's drainage patterns.","A mixed-land-use landscape featuring dense forested areas interspersed with cleared agricultural fields and a prominent urban settlement, all situated within a valley bordered by rugged, forested mountains."
N40E040_019_008.png,test,96,0,4,0,0,0,0,"The image depicts a heavily forested mountainous region dominated by trees (96%), with a small area of grass (4%) visible along the waterways. Numerous winding river channels and ridges are present within the dense forest cover.","The scene is dominated by dense tree cover (96%), forming a continuous, lush green canopy across rolling terrain, with sparse grassy areas (4%) visible along linear features like roads or riverbanks, indicating a predominantly forested landscape with minimal open ground.","The scene is dominated by forest cover, indicating a primary land use of woodland or forested area. Grass covers a small fraction of the landscape, suggesting minimal open or agricultural land use.","Dense, forested terrain dominates the landscape, intersected by a network of winding rivers and roads. The area exhibits significant vegetation cover with evidence of human infrastructure within the forest.","A mountainous region with dense forest cover, featuring winding rivers and valleys, and small patches of human settlement or infrastructure along the waterways."
N37E040_004_013.png,test,1,0,7,84,7,1,0,"The image depicts a landscape dominated by extensive agricultural fields (84%) interspersed with a small area of built-up structures (7%) and a small amount of bare ground (1%). A limited amount of grass (7%) and scattered trees (1%) are present, alongside a network of roads and what appears to be a canal or irrigation channel.","The scene is dominated by vast, geometrically arranged crop fields (84%), interspersed with small patches of built-up areas (7%) and sparse grass and tree cover, indicating a rural agricultural landscape with localized human settlement.","The scene is predominantly agricultural, with 84% covered by crops, indicating a large-scale farming area. Small patches of grass, trees, and built-up areas suggest some natural and human infrastructure, but agriculture dominates the landscape.","The image depicts a landscape dominated by agricultural fields and a small settlement situated alongside a river channel. A road and a linear feature, possibly a canal or irrigation system, cut through the agricultural area.","The image displays a patchwork of agricultural fields in varying shades of brown, interspersed with a small settlement and a winding road, set against a backdrop of hilly terrain."
N39E034_007_038.png,test,24,0,46,6,13,8,3,"The image depicts a settlement surrounded by a mix of grassland (46%) and sparse tree cover (24%), with a significant area of built-up land (13%) and some cultivated crops (6%). A river and adjacent barren land (8%) are present, alongside a small amount of water (3%), suggesting a location near a waterway and potentially a transition zone between agricultural and more natural landscapes.","The scene features a small built-up area with clustered structures nestled in a valley, surrounded by extensive grasslands and tree cover on the slopes, with a narrow water body running through the center, indicating a rural landscape dominated by natural vegetation with localized human development.","The scene is primarily dominated by grass (46%), indicating a large area of natural or managed pasture. A significant portion of the land is also covered by trees (24%) and built-up areas (13%), suggesting a mix of natural vegetation and human development, with limited cropland and water coverage.","A small town is situated along a river valley within a predominantly arid, hilly landscape. A large body of water, likely a reservoir, dominates the river channel and surrounds the settlement.","A small town with dense built-up areas and surrounding agricultural fields is nestled in a valley, bordered by forested hills and a prominent river winding through the landscape."
N37E042_016_020.png,test,2,0,89,6,0,3,0,"The image depicts a landscape dominated by extensive grasslands (89%) interspersed with a small area of cultivated crops (6%) and patches of barren land (3%). A winding road cuts through the terrain, alongside a limited amount of scattered trees (2%), suggesting a region with significant open space and some agricultural activity within a mountainous setting.","The scene depicts a rugged, arid landscape dominated by grasslands (89%), with sparse tree cover (2%) and small patches of crop fields (6%) scattered across the terrain, while barren land (3%) highlights exposed, rocky or dry surfaces, particularly in the upper elevations.","The scene is predominantly covered by grass, indicating a large open field or pasture. A small portion is used for crops, with minimal tree and barren areas.","The image depicts a rugged, arid landscape with extensive red rock formations and a winding road traversing a narrow valley. Sparse vegetation and a small settlement are visible amidst the predominantly rocky terrain.","A rugged, arid canyon landscape with steep, layered rock walls and sparse vegetation, featuring a winding road and a small, bright settlement nestled in the valley floor."
N37E031_020_010.png,test,70,5,24,0,0,1,0,"The image depicts a landscape dominated by dense tree cover (70%) interspersed with areas of grass (24%) and sparse shrubbery (5%), with a small percentage of barren land (1%). The terrain appears to be hilly or mountainous, exhibiting patches of exposed soil and rock alongside the forested areas.","The scene shows a predominantly forested landscape with tree cover dominating at 70%, interspersed with patches of grass (24%) and sparse shrub and barren areas (5% each), suggesting a mixed woodland or savanna-like environment with clear spatial variation in vegetation density.","The scene is dominated by forest cover, with trees accounting for 70% of the land use, indicating a dense woodland or forested area. Grasslands make up a significant secondary component (24%), suggesting some open vegetation within or adjacent to the forest.","The landscape exhibits a mix of forested areas and extensive, light-colored, possibly disturbed or barren land, suggesting agricultural or urban development interspersed with natural terrain. Rolling hills and valleys are visible throughout the scene.","A mixed landscape of dense forested areas interspersed with cleared, patchwork agricultural fields and rugged terrain, indicative of human land use within a mountainous or hilly region."
N36E036_019_011.png,test,87,5,4,0,0,4,0,"The image depicts a mountainous region dominated by dense forest cover (87%), with a significant area of disturbed ground and exposed rock (4%) near a white, possibly mineral-rich, area. A network of trails and roads winds through the forested slopes, indicating human activity within this largely wooded landscape.","The scene depicts a predominantly forested mountainous region, with tree cover dominating 87% of the area, interspersed with patches of shrub, grass, and barren land, and showing signs of human activity such as roads and a possible mining or construction site in the lower-left quadrant.","The scene is predominantly forested, with dense tree cover covering 87% of the area, indicating a well-established woodland or forest ecosystem.","Dense forest covers a mountainous region interspersed with a large, light-colored open area likely representing a quarry or mining operation, while a developed urban area is visible in the upper left corner. A network of roads and trails winds through the forested slopes.","A mountainous region with dense forest cover, featuring a prominent open-pit mine in the lower left and a winding river cutting through the terrain, with scattered settlements visible along the ridges."
N42E025_002_033.png,test,94,0,6,0,0,0,0,"The image depicts a landscape dominated by dense forest cover (94%) interspersed with small patches of grass (6%), likely within a hilly or mountainous region characterized by exposed soil and drainage channels.","The scene depicts a predominantly forested landscape, with tree cover dominating 94% of the area and forming a continuous, undulating canopy across rolling hills and valleys. Sparse grassy patches (6%) are interspersed, likely indicating clearings, roads, or agricultural fields, creating a mosaic of dense woodland and minor open areas.","The scene is predominantly forested, with tree cover accounting for 94% of the land use, indicating a dense woodland or forested area. Grass cover is minimal at 6%, suggesting sparse or transitional vegetation.","The image depicts a mountainous region dominated by dense forest cover interspersed with areas of exposed, reddish-brown soil and scattered patches of lighter vegetation, likely indicating disturbed land or different vegetation types. A meandering river flows through the valley floor, carving through the terrain.","A hilly landscape with patchwork agriculture and forested areas, featuring a winding river cutting through the terrain and a small settlement near the water."
N40E042_003_020.png,test,4,0,81,13,0,2,0,"The image depicts a landscape dominated by extensive grassland (81%) interspersed with cultivated crops (13%) and a small area of barren land (2%). A significant forested area (4%) is visible along a meandering river channel, suggesting a region with varied agricultural and natural land cover.","The scene is dominated by vast expanses of grassland (81%), interspersed with smaller patches of crop fields (13%) and sparse tree cover (4%), with barren areas (2%) appearing as scattered, lighter-toned zones, likely indicating arid or disturbed land. A winding river cuts through the landscape, and a small settlement with associated infrastructure is visible along its course, suggesting localized human activity within an otherwise predominantly natural, grassy environment.","The scene is predominantly grassland, with over 80% coverage, indicating a large open area likely used for pasture or natural vegetation. Crop and tree coverage is minimal, suggesting limited agricultural activity or forested areas.","The landscape exhibits a mix of cultivated fields, scattered settlements, and a prominent, vegetated mountain range alongside a meandering river system. Sparse vegetation covers much of the lower-lying areas, suggesting a predominantly agricultural and potentially arid environment.","A mixed-land-use landscape featuring a winding river cutting through rolling terrain, with patches of dense forest, agricultural fields, and a small settlement near the riverbank, alongside a prominent industrial complex with visible infrastructure."
N37E042_004_006.png,test,2,0,95,2,0,1,0,"The image depicts a landscape dominated by extensive grasslands (95%), with a narrow band of dark, possibly mineral-rich soil along the lower edge, and a small area of barren land (1%). A minimal amount of crop (2%) and tree cover (2%) is also present within the broader grassy expanse.","The scene depicts a predominantly grassland expanse (95%), with sparse, patchy tree cover (2%) and minor crop fields (2%) scattered across the terrain, bordered by a narrow barren strip (1%) along the upper edge. The overall spatial layout suggests a semi-arid or dry grassland environment with minimal intensive agriculture.","The scene is predominantly covered by grass, indicating a large area of natural or managed grassland. Minimal tree, crop, and barren land use suggests this is a grass-dominated landscape, possibly a pasture or open field.","The image depicts a heavily eroded, reddish-brown landscape likely composed of sedimentary rock, with a distinct dark band possibly representing a river channel or ancient shoreline. Sparse vegetation is visible amidst the undulating terrain.","A rugged, arid landscape with extensive brown and tan terrain, featuring a distinct, winding waterway or riverbed cutting through the scene, bordered by darker, possibly vegetated or wetter zones along its edges."
N42E025_035_037.png,test,1,0,6,93,0,0,0,"The image depicts a landscape dominated by cultivated crops (93%), with scattered patches of grass (6%) and minimal tree cover (1%). A meandering watercourse cuts through the agricultural fields, suggesting a potential irrigation or drainage system within the region.","The scene is dominated by vast, geometric crop fields (93%), interspersed with narrow strips of grass (6%) and sparse tree cover (1%), suggesting a highly agricultural landscape organized in a grid-like pattern.","The scene is predominantly agricultural, with 93% of the area covered by crops, indicating a large-scale farming landscape.","The image depicts an agricultural landscape characterized by cultivated fields and irregular patches of darker vegetation, likely wetlands or riparian areas, alongside a meandering river channel. A road and scattered residential areas are visible along the upper edge of the frame.","The image displays a patchwork of agricultural fields in varying shades of green and brown, interspersed with a winding river and a small cluster of buildings, indicating rural land use with a prominent water feature."
N39E043_045_039.png,test,0,0,96,2,0,2,0,"The image depicts a predominantly grassy landscape with a small area of cultivated crops, interspersed with barren land. A prominent, meandering channel or wadi is visible, suggesting a fluvial feature within the extensive grassland area.","The scene is dominated by vast expanses of grassland, with sparse, irregular patches of crop fields and barren land scattered across the terrain, suggesting a semi-arid or pastoral landscape with limited agricultural activity.","The scene is predominantly grassland, with extensive natural vegetation covering nearly 96% of the area. Crop and barren land make up a small fraction, indicating minimal agricultural or disturbed land use.","The image depicts a vast, arid landscape dominated by reddish-brown terrain and a meandering river channel, likely indicating a semi-arid or desert environment with limited vegetation. The terrain appears to be largely uncultivated, with rocky outcrops and a relatively flat floodplain.","A semi-arid landscape with patchy vegetation and winding watercourses, featuring a prominent meandering river or seasonal stream cutting through a rugged, hilly terrain with sparse, scattered green areas indicating limited agriculture or natural riparian zones."
N39E028_036_030.png,test,68,4,28,0,0,0,0,"The image depicts a hilly landscape dominated by dense tree cover (68%), interspersed with areas of grassland (28%) and a small amount of shrub vegetation (4%). A prominent river or stream meanders through the terrain, cutting through the forested areas and creating a distinct drainage pattern.","The scene depicts a predominantly forested landscape with tree cover dominating at 68%, interspersed with patches of grassland (28%) and sparse shrubbery (4%), suggesting a mixed-use terrain likely shaped by both natural vegetation and agricultural or managed land.","The scene is primarily forested, with trees covering 68% of the area, indicating a dominant land use of woodland or forest. Grassland makes up a significant portion (28%), suggesting some open or pasture-like areas, but the forest remains the dominant land cover.","The landscape consists primarily of forested hills and valleys, interspersed with areas of exposed rock and disturbed ground. A meandering river flows through the lower portion of the image, carving a channel through the terrain.","A mountainous region with dense forest cover interspersed with patches of agriculture and small settlements, featuring a winding river cutting through the terrain."
N42E043_022_043.png,test,10,0,88,0,0,2,0,"The image depicts a mountainous region dominated by extensive grasslands (88%) interspersed with scattered tree cover (10%) and minimal barren land (2%). A prominent river channel winds through the valley, carving through the terrain and highlighting the undulating landscape.","The scene depicts a predominantly grass-covered landscape, with scattered tree patches and minimal barren areas, suggesting a vast, open terrain with sparse vegetation and natural, undulating topography.","The scene is predominantly covered by grass, indicating a vast open grassland or pasture area with minimal tree cover and little to no barren land.","The image depicts a mountainous region with extensive brown, possibly forested, slopes and a meandering river valley. A small, vegetated area appears to be located on a higher elevation within the mountain range.","A rugged, mountainous terrain with dense forest cover in the upper elevations and scattered settlements along river valleys, indicating mixed land use with natural vegetation dominating and human activity concentrated near waterways."
N40E042_009_020.png,test,74,0,26,0,0,0,0,"The image depicts a landscape dominated by dense forest (74%) interspersed with patches of grassland (26%), with a prominent river or stream channel cutting through the forested area. A light-colored, possibly alluvial, area is visible along the riverbank.","The scene is dominated by dense tree cover (74%), forming a continuous, rugged forest canopy across rolling terrain, with patches of grass (26%) interspersed along ridges and in cleared areas, suggesting a mixed-use landscape with natural forest and possibly agricultural or managed land.","The scene is dominated by tree cover, indicating a forested or wooded land use. Grass covers a smaller portion, suggesting a mix of natural vegetation with limited open or agricultural areas.","Dense forest covers a mountainous region, interspersed with a light-colored alluvial plain and a meandering river channel. A road cuts through the landscape, indicating human presence and potentially agricultural activity in the surrounding areas.","A forested mountainous region with winding roads and a large, irregularly shaped lake or reservoir nestled in the valley, surrounded by dense green vegetation and patches of cleared or agricultural land."
N37E042_012_008.png,test,4,0,86,8,0,2,0,"The image depicts a landscape dominated by extensive grasslands (86%) interspersed with small areas of cultivated crops (8%) and minimal tree cover (4%). Significant barren land (2%) is visible, particularly along the rugged, rocky terrain and drainage channels present throughout the scene.","The scene depicts a predominantly grass-covered landscape (86%), interspersed with smaller patches of crop fields (8%) and sparse tree cover (4%), with barren areas (2%) appearing as rugged, exposed terrain, likely in a hilly or mountainous region.","The scene is predominantly grassland, with grass covering 86% of the area, indicating a large open field or pasture. Small patches of crops and trees are present, while barren land makes up a minor portion.","The image depicts a rugged, arid landscape characterized by extensive rock formations and canyons, likely a desert or semi-arid region with sparse vegetation. Small, clustered structures suggest potential human settlements or infrastructure within the terrain.","A rugged, arid mountainous region with sparse vegetation, featuring winding roads and scattered settlements nestled in valleys and along ridgelines."
N36E033_027_030.png,test,45,23,31,0,0,1,0,"The image depicts a hilly landscape dominated by dense tree cover (45%) interspersed with areas of grass (31%) and shrub (23%), with a small settlement located on the lower slopes. A small amount of barren land (1%) is also visible, suggesting a varied terrain with significant vegetation.","The scene depicts a rugged, terraced landscape dominated by tree cover (45%) interspersed with shrub (23%) and grass (31%), with minimal barren areas (1%), suggesting a semi-arid or mountainous region with patchy vegetation and human-modified terrain.","The scene is dominated by tree cover, indicating a forested or wooded landscape with significant canopy cover. Grassland covers a substantial portion, suggesting a mix of woodland and open grassy areas, while shrubs and barren land are minor components.","The landscape consists primarily of agricultural fields and forested hills, with a small settlement clustered along a riverbank. A prominent, darker green area represents a significant forested region within the hilly terrain.","A rugged, mountainous terrain with patchwork agricultural fields and scattered settlements, featuring a prominent river cutting through the valley and dense forested areas along slopes and ridges."
N36E043_021_040.png,test,0,0,68,8,0,24,0,"The image depicts a rugged, mountainous landscape dominated by extensive grasslands (68%), interspersed with small cultivated crop areas (8%) and significant barren land (24%). A network of roads and drainage channels are visible throughout the terrain, suggesting a region with varied topography and potential for water management.","The scene depicts a predominantly arid, hilly landscape with sparse vegetation, where grasslands cover most of the terrain, interspersed with small, scattered crop fields and patches of barren land along roads and in valleys.","The scene is predominantly grassland, covering 68% of the area, with minor patches of crop and barren land. Grassland is the dominant land use.","The image depicts a rugged, mountainous terrain with extensive road networks and scattered patches of vegetation, suggesting a region with significant human development and limited natural cover. A meandering river flows through the valley floor, carving a path through the arid landscape.","A rugged, arid landscape with terraced hills and sparse vegetation, featuring a winding riverbed and a small, isolated settlement nestled in a valley."
N36E042_017_039.png,test,1,0,24,7,6,8,54,"The image depicts a coastal area dominated by water (54%), with a significant amount of barren land (8%) and developed areas (6%) along the shoreline. A network of roads and a small area of cultivated crops (7%) are present, interspersed with patches of grass (24%) and sparse tree cover (1%).","The scene is dominated by water (54%), forming a large coastal body with several small islands, while the surrounding land is mostly barren (8%) and grass (24%), with scattered built-up areas (6%) and minor crop patches (7%), suggesting a sparsely populated coastal zone.","The scene is predominantly water, covering 54% of the area, with grass as the next most common land cover. This suggests a landscape dominated by water bodies, such as lakes or wetlands, with some grassy areas and minor patches of crop and built-up land.","The image depicts a coastal area with a network of roads and buildings situated on a rocky, arid landscape adjacent to a dark body of water. Distinctive, elongated landforms extend into the sea, likely islands or peninsulas.","A coastal settlement with dense urban development and surrounding roads hugs a rugged shoreline, adjacent to dark ocean waters and small offshore islands."
N40E028_035_004.png,test,18,1,25,55,0,1,0,"The image depicts a landscape dominated by cultivated crops (55%), interspersed with areas of grass (25%) and scattered trees (18%). A small area of barren land (1%) and sparse shrub cover (1%) are also present, with a network of roads and structures visible throughout the scene.","The scene depicts a predominantly agricultural landscape, with crop fields (55%) forming the dominant land use, interspersed with patches of grass (25%) and tree cover (18%), while shrub and barren areas are minimal. A small settlement with light-colored structures is visible, surrounded by cultivated fields and a winding road.","The scene is dominated by crop cultivation, covering 55% of the area, with significant grass coverage and minor contributions from trees and barren land.","The landscape is dominated by agricultural fields interspersed with patches of woodland, while several rectangular structures likely represent buildings or industrial facilities. A network of roads and small streams meander through the terrain.","A patchwork of agricultural fields dominates the landscape, interspersed with clusters of buildings and roads, suggesting rural settlement. A winding river or stream cuts through the terrain, bordered by darker vegetation and a small dam or weir structure."
N42E043_017_017.png,test,100,0,0,0,0,0,0,"The image depicts a heavily forested mountainous region dominated by dense tree cover (100%), with evidence of terrain variability and some exposed rocky areas. A small stream or river is visible winding through the lower portion of the scene.","The scene is entirely covered by dense tree canopy, forming a continuous, undulating forested landscape across rolling hills and valleys, with subtle variations in green and brown tones indicating diverse vegetation or topographic shading.","The scene is dominated by forest land use, with 100% coverage of trees, indicating a dense, intact woodland or natural forest area.","The image depicts a heavily forested mountainous region with significant areas of exposed rock and soil, suggesting a landscape shaped by erosion and potentially active geological processes. A small body of water is visible along the lower portion of the image, likely a stream or lake.","A rugged, mountainous terrain with dense green vegetation and exposed brown earth, featuring a winding river or stream cutting through the valley and a small settlement or cluster of buildings near the upper right ridge."
N39E031_013_039.png,test,0,0,28,46,0,26,0,"The image depicts a landscape dominated by agricultural fields (46%) interspersed with areas of grass (28%) and barren land (26%). The visible fields appear to be arranged in a grid-like pattern, suggesting cultivated crops, with patches of grassland and exposed soil present throughout the scene.","The scene depicts a rugged, arid landscape dominated by barren land (26%), with extensive crop fields (46%) and patches of grass (28%) interspersed across the terrain, suggesting a semi-agricultural region adapted to uneven topography.","The scene is primarily agricultural, with crops covering the largest portion of the area (46%), indicating a dominant farmland use. Grasslands and barren areas make up the remainder, suggesting some natural or fallow land within the landscape.","The image depicts a heavily eroded, arid landscape with extensive gullies and patterned ground, interspersed with cultivated fields. A prominent, deeply incised channel dominates the central area, suggesting a significant drainage system within a desert or semi-arid environment.","This remote sensing image depicts a rugged, arid landscape dominated by steep, eroded mountain ridges and deep gullies, indicative of sparse vegetation and minimal human land use."
N36E030_017_022.png,test,96,2,1,0,0,1,0,"The image depicts a heavily forested mountainous region dominated by trees (96%), with a meandering river cutting through the landscape and interspersed with small areas of barren land (1%).","The scene is dominated by dense tree cover (96%), forming a continuous, lush green canopy across rolling terrain, with a network of light-colored, winding roads or rivers cutting through the landscape. Minor patches of shrub, grass, and barren land are sparsely distributed, indicating a largely forested and minimally disturbed natural environment.","The scene is dominated by dense tree cover, indicating a forested or wooded land use.","Dense forest covers a mountainous region, with a prominent river winding through the valleys and creating a network of channels. Scattered rocky outcrops and some evidence of human infrastructure are visible within the forested landscape.","A mountainous region with dense forest cover, featuring a prominent river system carving through the terrain and a network of roads or trails winding along the valleys and slopes."
N36E028_005_025.png,test,89,9,2,0,0,0,0,"The image depicts a mountainous region dominated by dense forest cover (89%), with scattered areas of shrub (9%) and minimal grass (2%). A prominent, meandering river channel cuts through the landscape, highlighting the terrain's ruggedness and potentially indicating areas of disturbed land along its banks.","The scene depicts a predominantly forested mountainous region, with dense tree cover dominating 89% of the area, interspersed with smaller patches of shrubland and grass. A network of winding roads and cleared areas suggests human activity within the otherwise largely natural, tree-dominated landscape.","The scene is dominated by tree cover, indicating a forested or wooded land use.","Dense forest covers a mountainous region with a meandering river cutting through the landscape, interspersed with areas of exposed rock and disturbed vegetation. Patches of lighter coloration suggest potential recent deforestation or agricultural activity.","A mountainous region with dense forest cover interspersed with cleared patches and winding roads, indicating mixed land use including agriculture or settlement in a rugged terrain."
N36E037_030_010.png,test,0,0,10,85,2,3,0,"The image depicts a landscape dominated by agricultural land, with approximately 85% covered in crops and 10% in grass. A small area of built-up land and barren ground are interspersed within the agricultural fields, alongside a network of roads and drainage channels.","The scene is dominated by vast, geometrically arranged crop fields (85%), interspersed with small patches of built-up areas (2%) and sparse barren land (3%), with grass covering only a minor portion (10%) in the periphery.","The scene is predominantly agricultural, with 85% of the area covered by crops, indicating a rural or farming landscape. Grass covers a small portion, suggesting limited natural vegetation or pasture, while built-up and barren areas are minimal.","The image depicts a region dominated by agricultural fields and sparse settlements, interspersed with a network of linear features likely representing irrigation canals. A significant area of reddish-brown terrain suggests a potentially arid or semi-arid environment.","A patchwork of agricultural fields and rural settlements is interspersed with linear roads and waterways, set against a backdrop of arid, sparsely vegetated terrain with a prominent river or canal running diagonally."
